年月,總編號,處理單位,處理編號,年,月,日,時,分,縣市,區,村里,鄰,街道,段,巷,弄,號,公尺處,街道.1,段.1,側,附近,道路,公里,公尺處.1,向,車道,平交道,公里.1,公尺處.2,附近.1,死,受傷,X2.30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,警局,分局,案件類別,事故類別,日期,道路1,道路2,概略位置,lon,lat,車種,當事者區分.類別.,年齡,受傷程度,車輛牌照號碼,車輛用途,駕駛資格情形,飲酒情形,車輛撞擊部位最初,肇事因素個別,肇事因素主要,職.業,旅次目的,國籍
10107,10107Y00020021,YZA1,10107YZ000036,2012,7,16,17,46,金門縣,金城鎮,,NA,,,,NA,,,,,,金城新莊7巷1之1號前路段,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,40,直路,一般車道（未劃分快慢車道）,其他鋪裝,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,其他,開啟車門不當而肇事,Y000,YZ00,1,2,2012/7/16,金門縣金城鎮金城新莊7巷1之1號前路段,,金門縣金城鎮金城新莊7巷1之1號前路段,118.319856,24.437936,自用 小客車∕普通重型 機車∕,小客車自用∕機車普通重型∕,27∕25∕,未受傷∕受傷∕,23****S代號573∕71****W代號574∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車左側車身∕機車前車頭∕,開啟車門不當而肇事∕未注意車前狀態∕,開啟車門不當而肇事∕開啟車門不當而肇事∕,無業者∕其他∕,其他∕其他∕,本國∕本國∕
10107,10107Y00020022,YZA1,10107YZ000037,2012,7,16,18,23,金門縣,金寧鄉,,NA,伯玉路,二,,NA,,,盤果路,,,路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,陰,晨或暮光,鄉道,70,四岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,同向擦撞,違規超車,Y000,YZ00,1,2,2012/7/16,伯玉路二段,盤果路,,118.3402912,24.44112005,普通重型 機車∕自用 小客車∕,機車普通重型∕小客車自用∕,35∕40∕,受傷∕未受傷∕,51****Z代號575∕09****V代號576∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,機車前車頭∕汽車左側車身∕,違規超車∕其他引起事故之違規或不當行為∕,違規超車∕違規超車∕,其他∕其他∕,其他∕其他∕,本國∕本國∕
10107,10107Y00020023,YZA1,10107YZ000038,2012,7,18,8,27,金門縣,金城鎮,,NA,民生路,,,NA,,,,,,金城鎮公所前路段,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,晴,日間自然光線,村里道路,40,三岔路,交岔口附近,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,附標記,未繪設車道線,快慢車道分隔線,有,其他,起步未注意其他車（人）安全,Y000,YZ00,1,2,2012/7/18,民生路,,金門縣金城鎮金城鎮公所前路段,118.3190184,24.43575,普通輕型 機車∕普通重型 機車∕,機車普通輕型∕機車普通重型∕,51∕26∕,受傷∕受傷∕,RY****8代號577∕91****V代號578∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,機車左側車身∕機車前車頭∕,起步未注意其他車（人）安全∕未注意車前狀態∕,起步未注意其他車（人）安全∕起步未注意其他車（人）安全∕,其他∕大學（研究）生∕,其他∕其他∕,本國∕本國∕
10107,10107Y00020024,YZA1,10107YZ000039,2012,7,18,9,35,金門縣,金城鎮,,NA,西海路,二,,NA,,,,,,葡京餐廳前路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,50,三岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,其他,未依規定減速,Y000,YZ00,1,2,2012/7/18,西海路二段,,金門縣金城鎮葡京餐廳前路口,118.3041626,24.4144371,自用 小客車∕普通重型 機車∕,小客車自用∕機車普通重型∕,25∕35∕,未受傷∕受傷∕,46****J代號579∕PZ****8代號580∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經呼氣檢測0.26至0.40mg∕L或血液檢測0.051至0.08∕經呼氣檢測未超過0.15mg∕L或血液檢測未超過0.03∕,汽車前車頭∕機車左側車身∕,未依規定減速∕尚未發現肇事因素∕,未依規定減速∕未依規定減速∕,其他∕其他∕,其他∕上、下班∕,本國∕本國∕
10107,10107Y00020025,YZA1,10107YZ000040,2012,7,18,10,28,金門縣,金寧鄉,,NA,伯玉路,二,,NA,,,,,,中山林前路段,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,70,三岔路,交岔口附近,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,附標記,未繪設車道線,快慢車道分隔線,有,追撞,未注意車前狀態,Y000,YZ00,1,2,2012/7/18,伯玉路二段,,金門縣金寧鄉中山林前路段,118.3416148,24.4414563,普通重型 機車∕自用 小客車∕,機車普通重型∕小客車自用∕,22∕72∕,受傷∕未受傷∕,37****L代號581∕6F****3代號582∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,機車前車頭∕汽車後車尾∕,未注意車前狀態∕變換車道或方向不當∕,未注意車前狀態∕未注意車前狀態∕,無業者∕其他∕,其他∕其他∕,本國∕本國∕
10107,10107Y00020039,YZA1,10107YZ000044,2012,7,23,10,5,金門縣,金寧鄉,,NA,環島西路,,,NA,,,,,,往安岐產業道路,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,40,四岔路,交岔路口內,水泥,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,側撞,未依規定讓車,Y000,YZ00,1,2,2012/7/23,環島西路,,金門縣金寧鄉往安岐產業道路,118.3148723,24.4566699,普通重型 機車∕普通重型 機車∕,機車普通重型∕機車普通重型∕,20∕19∕,未受傷∕受傷∕,57****T代號583∕93****V代號584∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,機車前車頭∕機車左側車身∕,未依規定讓車∕未注意車前狀態∕,未依規定讓車∕未依規定讓車∕,不明∕不明∕,其他∕其他∕,本國∕本國∕
10107,10107Y00020028,YZA1,10107YZ000045,2012,7,23,18,20,金門縣,金寧鄉,,NA,,,,NA,,,,,,后沙160號旁產業道路,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,陰,日間自然光線,村里道路,40,直路,一般車道（未劃分快慢車道）,水泥,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,衝出路外,未注意車前狀態,Y000,YZ00,1,2,2012/7/23,金門縣金寧鄉后沙160號旁產業道路,,金門縣金寧鄉后沙160號旁產業道路,118.364349,24.459145,普通重型 機車∕ ∕,機車普通重型,31∕0∕,受傷,JM****1代號585,其他,有適當之駕照,經呼氣檢測未超過0.15mg∕L或血液檢測未超過0.03,機車左側車身,未注意車前狀態∕尚未發現肇事因素∕,未注意車前狀態∕未注意車前狀態∕,其他,其他,本國∕本國∕
10107,10107Y00020029,YZA1,10107YZ000046,2012,7,23,20,45,金門縣,金寧鄉,,NA,慈湖路,一,,NA,,,,,,12號前路段,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,夜間（或隧道、地下道、涵洞）有照明,村里道路,50,直路,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無標記,未繪設車道線,未繪設快慢車道分隔線,有,同向通行中,未注意車前狀態,Y000,YZ00,1,2,2012/7/23,慈湖路一段,,金門縣金寧鄉12號前路段,118.3117387,24.4416084,自用 小客車∕行人 人∕,小客車自用∕行人∕,53∕54∕,未受傷∕受傷∕,WY****7代號586,其他∕非駕駛人及乘客∕,有適當之駕照∕非汽（機）車駕駛人∕,經檢測無酒精反應∕非駕駛人，未檢測∕,汽車右前車頭（身）∕非汽（機）車∕,未注意車前狀態∕尚未發現肇事因素∕,未注意車前狀態∕未注意車前狀態∕,其他∕其他∕,購物∕觀光旅遊∕,本國∕非本國∕
10107,10107Y00020030,YZA1,10107YZ000047,2012,7,27,7,48,金門縣,金城鎮,東門里,NA,伯玉路,一,,NA,,,,,,00269號路燈桿前路段,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,縣道,60,直路,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,附標記,未繪設車道線,快慢車道分隔線,有,其他,未注意車前狀態,Y000,YZ00,1,2,2012/7/27,伯玉路一段,,金門縣金城鎮東門里00269號路燈桿前路段,118.3267756,24.4346914,普通重型 機車∕腳踏自行車 慢車∕,機車普通重型∕腳踏自行車∕,34∕17∕,受傷∕未受傷∕,59****F代號587,其他∕其他∕,有適當之駕照∕非汽（機）車駕駛人∕,經檢測無酒精反應∕經檢測無酒精反應∕,機車左側車身∕不明∕,未注意車前狀態∕尚未發現肇事因素∕,未注意車前狀態∕未注意車前狀態∕,技術員及助理人員∕機械設備操作工及組裝工∕,上、下班∕上、下班∕,本國∕本國∕
10107,10107Y00020031,YZA1,10107YZ000048,2012,7,28,10,41,金門縣,金城鎮,,NA,金山路,,,NA,,,,,,05641號燈桿前路段,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,縣道,50,直路,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無標記,未繪設車道線,未繪設快慢車道分隔線,有,路上翻車、摔倒,未注意車前狀態,Y000,YZ00,1,2,2012/7/28,金山路,,金門縣金城鎮05641號燈桿前路段,118.3277754,24.4167689,普通重型 機車∕ ∕,機車普通重型,19∕0∕,受傷,AA****1代號588,其他,越級駕駛,經檢測無酒精反應,機車左側車身,未注意車前狀態∕尚未發現肇事因素∕,未注意車前狀態∕未注意車前狀態∕,大學（研究）生,其他,本國∕本國∕
10107,10107Y00020032,YZA1,10107YZ000049,2012,7,28,13,3,金門縣,金寧鄉,,NA,伯玉路,一,,NA,,,,,,281之1號前,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,60,三岔路,交岔口附近,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,附標記,未繪設車道線,快慢車道分隔線,有,追撞,未保持行車安全距離,Y000,YZ00,1,2,2012/7/28,伯玉路一段,,金門縣金寧鄉281之1號前,118.3267756,24.4346914,普通重型 機車∕自用 小客車∕,機車普通重型∕小客車自用∕,29∕67∕,受傷∕未受傷∕,31****G代號589∕D8****8代號590∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,機車前車頭∕汽車右後車尾（身）∕,未保持行車安全距離∕右轉彎未依規定∕,未保持行車安全距離∕未保持行車安全距離∕,不明∕不明∕,其他∕其他∕,本國∕本國∕
10107,,YZA1,10107YZ000050,2012,7,27,13,20,金門縣,金城鎮,,NA,環島西路,一,,NA,,,,,,與莒光樓旁左側道路路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,40,三岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,附標記,禁止雙換車道線（附標記）,未繪設快慢車道分隔線,有,其他,不明原因肇事,Y000,YZ00,3,2,2012/7/27,環島西路一段,,金門縣金城鎮與莒光樓旁左側道路路口,118.3184801,24.4172073,普通重型 機車∕ ∕,機車普通重型,62∕0∕,受傷,AZ****2代號591,其他,有適當之駕照,不明,機車右側車身,不明原因肇事∕尚未發現肇事因素∕,不明原因肇事∕不明原因肇事∕,其他,其他,本國∕本國∕
10107,10107Y00020040,YZA1,10107YZ000052,2012,7,31,13,20,金門縣,金寧鄉,,NA,伯玉路,一,,NA,,,,,,307號前,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,40,三岔路,交岔路口內,水泥,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,側撞,未依規定讓車,Y000,YZ00,1,2,2012/7/31,伯玉路一段,,金門縣金寧鄉307號前,118.3267756,24.4346914,普通重型 機車∕自用 小客車∕,機車普通重型∕小客車自用∕,26∕48∕,受傷∕未受傷∕,00****T代號592∕WY****0代號593∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,機車前車頭∕汽車左前車頭（身）∕,未依規定讓車∕未依規定減速∕,未依規定讓車∕未依規定讓車∕,不明∕不明∕,其他∕其他∕,本國∕本國∕
10107,10107Y00020036,YZA1,10107YZ000053,2012,7,31,18,25,金門縣,金寧鄉,,NA,頂林路,,,NA,,,,,,消防局後方產業道路07632號路燈桿前路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,40,四岔路,交岔路口內,水泥,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,路口交岔撞,未依規定讓車,Y000,YZ00,1,2,2012/7/31,頂林路,,金門縣金寧鄉消防局後方產業道路07632號路燈桿前路口,118.3246113,24.4625018,自用 小貨車(含客、貨兩用)∕普通重型 機車∕,小貨車自用∕機車普通重型∕,35∕54∕,未受傷∕受傷∕,6F****6代號594∕PZ****2代號595∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車左前車頭（身）∕機車左側車身∕,未依規定讓車∕未依規定減速∕,未依規定讓車∕未依規定讓車∕,專業人員∕家庭主婦（夫）∕,業務聯繫∕社交活動∕,本國∕本國∕
10108,10108Y00030001,YYA1,10108YY000003,2012,8,3,10,18,金門縣,金湖鎮,新湖里,NA,,,,NA,,,,,,塔后2081號前路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,陰,日間自然光線,村里道路,40,四岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,路口交岔撞,未依規定讓車,Y000,YY00,1,3,2012/8/3,金門縣金湖鎮新湖里塔后2081號前路口,,金門縣金湖鎮新湖里塔后2081號前路口,118.417239,24.439798,自用 小客車∕自用 小客車∕,小客車自用∕小客車自用∕,25∕43∕,未受傷∕未受傷∕,04****2代號596∕6F****0代號597∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車前車頭∕汽車左前車頭（身）∕,未依規定讓車∕未依規定減速∕,未依規定讓車∕未依規定讓車∕,技術工∕其他∕,其他∕其他∕,本國∕本國∕
10108,10108Y00020004,YYA1,10108YY000005,2012,8,3,12,5,金門縣,金湖鎮,,NA,伯玉路,五,,NA,,,,,,魯王墓路段,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,雨,日間自然光線,村里道路,40,彎曲路及附近,一般車道（未劃分快慢車道）,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,窄式無柵欄,未繪設車道線,未繪設快慢車道分隔線,有,撞交通島,未依規定減速,Y000,YY00,1,2,2012/8/3,伯玉路五段,,金門縣金湖鎮魯王墓路段,118.3897645,24.4505133,普通重型 機車∕ ∕乘客 人,機車普通重型乘客,18∕0∕18,受傷受傷,53****D代號59853****D代號598,其他其他,有適當之駕照非汽（機）車駕駛人,經檢測無酒精反應非駕駛人，未檢測,機車前車頭非汽（機）車,未依規定減速∕尚未發現肇事因素∕尚未發現肇事因素,未依規定減速∕未依規定減速∕未依規定減速,大學（研究）生大學（研究）生,觀光旅遊觀光旅遊,本國∕本國∕本國
10108,10108Y00020005,YYA1,10108YY000006,2012,8,5,11,30,金門縣,金沙鎮,,NA,陽沙路,,,NA,,,,,,01728號路燈桿前,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,50,彎曲路及附近,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,彎道,無號誌,無號誌,附標記,未繪設車道線,未繪設快慢車道分隔線,有,撞路樹、電桿,未依規定減速,Y000,YY00,1,2,2012/8/5,陽沙路,,金門縣金沙鎮01728號路燈桿前,118.432385,24.4814738,自用 小貨車(含客、貨兩用)∕ ∕,小貨車自用,31∕0∕,受傷,6F****2代號599,其他,有適當之駕照,經檢測無酒精反應,汽車左前車頭（身）,未依規定減速∕尚未發現肇事因素∕,未依規定減速∕未依規定減速∕,無業者,其他,本國∕本國∕
10108,10108Y00020007,YYA1,10108YY000007,2012,8,6,23,7,金門縣,金湖鎮,,NA,瓊徑路,,,NA,,,經武路,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,晴,夜間（或隧道、地下道、涵洞）有照明,村里道路,50,四岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,閃光號誌,正常,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,撞路樹、電桿,未注意車前狀態,Y000,YY00,1,2,2012/8/6,瓊徑路,經武路,,118.3880485,24.44342822,自用 小貨車(含客、貨兩用)∕ ∕乘客 人∕乘客 人∕,小貨車自用乘客∕乘客∕,38∕0∕37∕39∕,未受傷受傷∕受傷∕,25****S代號60025****S代號600∕25****S代號600∕,其他其他∕其他∕,有適當之駕照非汽（機）車駕駛人∕非汽（機）車駕駛人∕,經檢測無酒精反應非駕駛人，未檢測∕非駕駛人，未檢測∕,汽車右前車頭（身）非汽（機）車∕非汽（機）車∕,未注意車前狀態∕尚未發現肇事因素∕尚未發現肇事因素∕尚未發現肇事因素∕,未注意車前狀態∕未注意車前狀態∕未注意車前狀態∕未注意車前狀態∕,技術工其他∕其他∕,其他其他∕其他∕,本國∕本國∕本國∕本國∕
10108,10108Y00010001,YYA1,10108YY000014,2012,8,9,21,15,金門縣,金沙鎮,,NA,環島北路,三,,NA,,,,,,中蘭路段07095號路燈桿處,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,晴,夜間（或隧道、地下道、涵洞）有照明,村里道路,60,直路,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,其他,無號誌,無號誌,附標記,未繪設車道線,未繪設快慢車道分隔線,有,其他,未注意車前狀態,Y000,YY00,1,1,2012/8/9,環島北路三段,,金門縣金沙鎮中蘭路段07095號路燈桿處,118.388325,24.466263,自用 小客車∕普通重型 機車∕乘客 人,小客車自用∕機車普通重型∕乘客,44∕57∕43,未受傷∕24小時內死亡∕未受傷,DB****0代號601∕NO****5代號602∕DB****0代號601,其他∕其他∕其他,有適當之駕照∕有適當之駕照∕非汽（機）車駕駛人,經檢測無酒精反應∕經檢測無酒精反應∕非駕駛人，未檢測,汽車右前車頭（身）∕機車右側車身∕非汽（機）車,未注意車前狀態∕其他引起事故之違規或不當行為∕尚未發現肇事因素,未注意車前狀態∕未注意車前狀態∕未注意車前狀態,其他∕其他∕其他,其他∕其他∕其他,本國∕本國∕本國
